TIMESTAMP,STATION,TLFM1HR,TLFM10HR,TLFM100HR,TLFM1000HR,MP,XH,IC,KBDI,SC,EC,BI,LR,LO,HR,HO,FL,HRB,WDY,MSGC,FW13_NUM
2019-08-15 13:00:00,Manhattan,12.86,17,24,25,4,-100,9.1,11,2.4,7.1,11.2,0,0,0,0,8,30,60,16,142202
2019-08-15 14:00:00,Manhattan,12.29,15.8,23,25,4,25,9,11,1.9,8.1,10.6,0,0,0,0,8,30,60,16,142202
2019-08-15 15:00:00,Manhattan,13.37,15.28,23,25,4,24,6.2,13,1.5,8.2,9.6,0,0,0,0,7,30,60,16,142202
2019-08-15 16:00:00,Manhattan,14.12,15.11,22,25,4,24,5.2,12,1.5,8.3,9.6,0,0,0,0,7,30,60,16,142202
2019-08-15 17:00:00,Manhattan,14.32,15.1,22,25,4,24,4.5,9,1.2,8.5,8.9,0,0,0,0,6,30,60,16,142202
2019-08-15 18:00:00,Manhattan,14.19,15.25,22,24,4,24,5.5,10,1.6,8.8,10.2,0,0,0,0,7,30,60,16,142202
2019-08-15 19:00:00,Manhattan,34.8,18.02,22,25,4,24,0,12,0,0.6,0,0,0,0,0,0,30,60,16,142202
2019-08-15 20:00:00,Manhattan,35,24.44,22,25,4,24,0,12,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-15 21:00:00,Manhattan,35,27.88,22,25,4,24,0,8,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-15 22:00:00,Manhattan,35,30.03,22,25,4,24,0,6,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-15 23:00:00,Manhattan,29.13,30.03,22,25,4,24,0,4,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-16 00:00:00,Manhattan,26.56,30.03,22,25,4,24,0,4,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-16 01:00:00,Manhattan,25.11,30.03,22,25,4,24,0,4,0,0.3,0,0,0,0,0,0,30,60,16,142202
2019-08-16 02:00:00,Manhattan,24.67,30.03,22,25,4,24,0,4,0,0.5,0,0,0,0,0,0,30,60,16,142202
2019-08-16 03:00:00,Manhattan,24.65,30.03,22,25,4,24,0,4,0,0.5,0,0,0,0,0,0,30,60,16,142202
2019-08-16 04:00:00,Manhattan,24.65,30.03,22,25,4,24,0,4,0,0.5,0,0,0,0,0,0,30,60,16,142202
2019-08-16 05:00:00,Manhattan,25.8,30.03,22,25,4,24,0,4,0,0.1,0,0,0,0,0,0,30,60,16,142202
2019-08-16 06:00:00,Manhattan,26.23,30.03,22,25,4,24,0,4,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-16 07:00:00,Manhattan,25.31,30.45,22,25,4,24,0,4,0,0.1,0,0,0,0,0,0,30,60,16,142202
2019-08-16 08:00:00,Manhattan,23.78,30.58,22,25,4,24,0,5,0,0.4,0,0,0,0,0,0,30,60,16,142202
2019-08-16 09:00:00,Manhattan,22.11,29.45,22,25,4,24,0,4,0,1.4,0,0,0,0,0,0,30,60,16,142202
2019-08-16 10:00:00,Manhattan,20.3,28.02,22,24,4,24,0,5,0,2.8,0,0,0,0,0,0,30,60,16,142202
2019-08-16 11:00:00,Manhattan,18.92,26.19,22,24,4,23,0,6,0,4.2,0,0,0,0,0,0,30,60,16,142202
2019-08-16 12:00:00,Manhattan,17.62,24.29,22,24,4,23,0,7,0,5.4,0,0,0,0,0,0,30,60,16,142202
2019-08-16 13:00:00,Manhattan,16.03,21.84,22,24,4,-100,0,8,0,6.7,0,0,0,0,0,0,30,60,16,142202
2019-08-16 14:00:00,Manhattan,14.48,19.62,22,24,4,23,0,11,0,7.9,0,0,0,0,0,0,30,60,16,142202
2019-08-16 15:00:00,Manhattan,13.03,17.9,22,24,4,23,0,13,0,9.2,0,0,0,0,0,0,30,60,16,142202
2019-08-16 16:00:00,Manhattan,12.02,16.51,21,24,4,23,0,15,0,10.3,0,0,0,0,0,0,30,60,16,142202
2019-08-16 17:00:00,Manhattan,11.71,15.66,21,24,4,22,0,15,0,11,0,0,0,0,0,0,30,60,16,142202
2019-08-16 18:00:00,Manhattan,11.83,14.99,21,24,4,22,0,14,0,11.6,0,0,0,0,0,0,30,60,16,142202
2019-08-16 19:00:00,Manhattan,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2019-08-16 20:00:00,Manhattan,14.81,14.85,21,24,4,23,3.7,13,1,10.3,8.9,0,0,0,0,6,30,60,16,142202
2019-08-16 21:00:00,Manhattan,16.67,16.46,21,24,4,22,2.5,11,1.3,9.1,9.4,0,0,0,0,7,30,60,16,142202
2019-08-16 22:00:00,Manhattan,18.13,19.06,21,24,4,22,1.4,10,1,8,7.7,0,0,0,0,5,30,60,16,142202
2019-08-16 23:00:00,Manhattan,19.23,21.26,20,24,4,22,0.8,8,0.8,7.1,6.7,0,0,0,0,5,30,60,16,142202
2019-08-17 00:00:00,Manhattan,19.53,23.01,21,24,4,22,0.8,8,1,6.5,7.1,0,0,0,0,5,30,60,16,142202
2019-08-17 01:00:00,Manhattan,34.6,25.2,20,23,4,22,0,8,0,1,0,0,0,0,0,0,30,60,16,142202
2019-08-17 02:00:00,Manhattan,34.99,27.83,20,23,4,22,0,8,0,0.1,0,0,0,0,0,0,30,60,16,142202
2019-08-17 03:00:00,Manhattan,35,29.88,20,24,4,23,0,4,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-17 04:00:00,Manhattan,35,31.37,20,24,4,22,0,4,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-17 05:00:00,Manhattan,35,32.43,20,24,4,22,0,4,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-17 06:00:00,Manhattan,35,33.2,21,24,4,22,0,4,0,0,0,0,0,0,0,0,30,60,16,142202
2019-08-17 07:00:00,Manhattan,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2019-08-17 08:00:00,Manhattan,25.95,32.38,21,24,4,22,0,4,0,1.3,0,0,0,0,0,0,30,60,16,142202
2019-08-17 09:00:00,Manhattan,21.77,29.71,21,24,4,23,0.2,5,0.5,3.3,3.7,0,0,0,0,3,30,60,16,142202
2019-08-17 10:00:00,Manhattan,18.27,26.25,21,24,4,22,1.3,7,0.8,5.6,6.1,0,0,0,0,4,30,60,16,142202
2019-08-17 11:00:00,Manhattan,15.61,23.18,21,23,4,22,3.2,9,1.1,7.6,8,0,0,0,0,6,30,60,16,142202
2019-08-17 12:00:00,Manhattan,34.91,25.13,21,23,4,22,0,11,0,0.6,0,0,0,0,0,0,30,60,16,142202
2019-08-17 13:00:00,Manhattan,24,26.07,22,23,4,-100,0,13,0.2,4,3,0,0,0,0,2,94.5,101,16,142202
2019-08-17 14:00:00,Manhattan,18.75,23.33,22,23,4,21,1.2,13,0.8,6.8,6.7,0,0,0,0,5,94.5,101,16,142202
2019-08-17 15:00:00,Manhattan,15.33,20.89,21,23,4,21,3.6,15,1.1,9,8.5,0,0,0,0,6,94.5,101,16,142202
2019-08-17 16:00:00,Manhattan,13.11,18.98,20,23,4,21,6.4,17,1.2,10.8,9.8,0,0,0,0,7,94.5,101,16,142202
2019-08-17 17:00:00,Manhattan,11.97,17.49,20,23,4,21,8,17,1.2,12.1,10.4,0,0,0,0,7,94.5,101,16,142202
2019-08-17 18:00:00,Manhattan,11.8,16.51,20,23,4,21,8.1,16,1.2,12.9,10.6,0,0,0,0,7,94.5,101,16,142202
2019-08-17 19:00:00,Manhattan,12.4,15.99,19,23,4,21,6.9,14,1.1,13.1,10.5,0,0,0,0,7,94.5,101,16,142202
2019-08-17 20:00:00,Manhattan,13.96,16.02,20,23,4,21,4.7,14,1.1,12,9.8,0,0,0,0,7,94.5,101,16,142202
2019-08-17 21:00:00,Manhattan,15.87,17,20,23,4,21,2.7,12,1,11,9,0,0,0,0,6,94.5,101,16,142202
2019-08-17 22:00:00,Manhattan,17.2,19.25,20,23,4,21,1.8,11,0.9,10,8.2,0,0,0,0,6,94.5,101,16,142202
2019-08-17 23:00:00,Manhattan,17.96,21.35,20,23,4,21,1.4,10,0.8,9.1,7.7,0,0,0,0,5,94.5,101,16,142202
2019-08-18 00:00:00,Manhattan,18.62,23.04,20,23,4,21,1.1,9,0.9,8.5,7.5,0,0,0,0,5,94.5,101,16,142202
2019-08-18 01:00:00,Manhattan,17.12,23.66,20,22,4,20,1.9,9,0.9,9.3,8.1,0,0,0,0,6,94.5,101,16,142202
2019-08-18 02:00:00,Manhattan,14.14,23.2,19,22,4,20,5,10,1.3,10.7,10.2,0,0,0,0,7,94.5,101,16,142202
2019-08-18 03:00:00,Manhattan,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2019-08-18 04:00:00,Manhattan,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2019-08-18 05:00:00,Manhattan,11.68,20.26,19,22,4,20,9.4,13,1.8,12.8,12.7,0,0,0,0,9,94.5,101,16,142202
2019-08-18 06:00:00,Manhattan,34.63,20.54,20,22,4,20,0,8,0,4.4,0,0,0,0,0,0,94.5,101,16,142202
2019-08-18 07:00:00,Manhattan,25.33,22.78,20,22,4,20,0,8,0,7.2,0,0,0,0,0,0,94.5,101,16,142202
2019-08-18 08:00:00,Manhattan,20.18,22.7,20,22,4,20,0.6,7,0.8,9,7.6,0,0,0,0,5,94.5,101,16,142202
2019-08-18 09:00:00,Manhattan,16.92,21.03,19,22,4,20,2.6,8,1.7,10.7,11.4,0,0,0,0,8,94.5,101,16,142202
2019-08-18 10:00:00,Manhattan,34.87,22.05,20,22,4,19,0,9,0,4.3,0,0,0,0,0,0,94.5,101,16,142202
2019-08-18 11:00:00,Manhattan,23.95,23.5,19,22,4,19,0,11,0.3,7.8,4.5,0,0,0,0,3,94.5,101,16,142202
2019-08-18 12:00:00,Manhattan,18.34,21.12,19,22,4,19,1.5,12,0.9,10.8,8.8,0,0,0,0,6,94.5,101,16,142202
2019-08-18 13:00:00,Manhattan,14.6,18.79,18,22,4,-100,4.7,14,1.3,13.3,11.3,0,0,0,0,8,162,144,16,142202
2019-08-18 14:00:00,Manhattan,12.3,16.88,18,21,4,19,8.2,15,1.4,15.4,12.5,0,0,0,0,9,162,144,16,142202
2019-08-18 15:00:00,Manhattan,10.89,15.35,17,21,4,18,11.2,16,1.5,17,13.5,0,0,0,0,10,162,144,16,142202
2019-08-18 16:00:00,Manhattan,9.98,14.13,17,21,4,18,12.2,17,1.2,18.4,12.7,0,0,0,0,9,162,144,16,142202
2019-08-18 17:00:00,Manhattan,9.53,13.2,17,21,4,18,13.6,19,1.4,19.4,13.6,0,0,0,0,10,162,144,16,142202
2019-08-18 18:00:00,Manhattan,10.09,12.63,16,21,4,18,12,19,1.3,19.8,13.6,0,0,0,0,10,162,144,16,142202
2019-08-18 19:00:00,Manhattan,12.66,12.63,17,21,4,18,6.3,16,1.1,17.9,12,0,0,0,0,8,162,144,16,142202
2019-08-18 20:00:00,Manhattan,16.12,13.17,17,21,4,18,2.6,14,1,16.4,11.1,0,0,0,0,8,162,144,16,142202
2019-08-18 21:00:00,Manhattan,18.39,15.86,17,21,4,18,1.1,11,0.8,14.8,9.5,0,0,0,0,7,162,144,16,142202
2019-08-18 22:00:00,Manhattan,20.48,18.74,17,21,4,18,0.4,8,0.6,13.1,8,0,0,0,0,6,162,144,16,142202
2019-08-18 23:00:00,Manhattan,21.06,20.62,17,21,4,18,0.3,8,0.6,12.4,7.7,0,0,0,0,5,162,144,16,142202
2019-08-19 00:00:00,Manhattan,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2019-08-19 01:00:00,Manhattan,21.85,22.91,17,21,4,18,0.2,7,0.5,11.6,6.9,0,0,0,0,5,162,144,16,142202
2019-08-19 02:00:00,Manhattan,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2019-08-19 03:00:00,Manhattan,23.28,24.02,17,21,4,18,0,6,0.3,10.6,5.1,0,0,0,0,4,162,144,16,142202
2019-08-19 04:00:00,Manhattan,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2019-08-19 05:00:00,Manhattan,24.87,24.53,17,21,4,18,0,5,0.1,9.7,2.2,0,0,0,0,2,162,144,16,142202
2019-08-19 06:00:00,Manhattan,25.05,24.7,17,21,4,18,0,5,0,9.6,1.5,0,0,0,0,1,162,144,16,142202
2019-08-19 07:00:00,Manhattan,23.59,24.84,17,21,4,18,0,5,0.3,10,4.7,0,0,0,0,3,162,144,16,142202
2019-08-19 08:00:00,Manhattan,20.98,24.5,17,20,4,17,0.4,6,0.7,11.5,8,0,0,0,0,6,162,144,16,142202
2019-08-19 09:00:00,Manhattan,18.61,22.92,17,20,4,17,1.2,7,1,13.6,10,0,0,0,0,7,162,144,16,142202
2019-08-19 10:00:00,Manhattan,16.75,20.97,17,20,4,16,2.5,9,1.2,15.1,11.3,0,0,0,0,8,162,144,16,142202
2019-08-19 11:00:00,Manhattan,15.23,19.07,17,20,4,16,3.8,11,1.2,16.3,11.7,0,0,0,0,8,162,144,16,142202
2019-08-19 12:00:00,Manhattan,13.91,17.33,17,20,4,16,5.5,13,1.2,17.4,12.4,0,0,0,0,9,162,144,16,142202
2019-08-19 13:00:00,Manhattan,12.93,15.85,17,20,4,-100,7.6,17,1.6,18.2,14,0,0,0,0,10,136.7,128,16,142202
2019-08-19 14:00:00,Manhattan,12.02,14.59,17,20,4,16,9.9,17,1.8,19.4,15.3,0,0,0,0,11,136.7,128,16,142202
2019-08-19 15:00:00,Manhattan,11.17,13.52,17,20,4,16,12,19,1.8,20.6,16,0,0,0,0,11,136.7,128,16,142202
2019-08-19 16:00:00,Manhattan,10.63,12.69,16,20,4,16,13.4,21,1.9,21.6,16.5,0,0,0,0,12,136.7,128,16,142202
2019-08-19 17:00:00,Manhattan,10.44,12.11,16,19,4,16,14.5,21,2.1,22.3,17.5,0,0,0,0,12,136.7,128,16,142202
2019-08-19 18:00:00,Manhattan,11.26,11.93,16,19,4,16,11,21,1.7,22.4,15.9,0,0,0,0,11,136.7,128,16,142202
2019-08-19 19:00:00,Manhattan,12.48,12,16,20,4,16,7.9,20,1.4,21.2,14.5,0,0,0,0,10,136.7,128,16,142202
2019-08-19 20:00:00,Manhattan,14.22,12.81,16,20,4,16,4.9,18,1.2,20.2,13.2,0,0,0,0,9,136.7,128,16,142202
2019-08-19 21:00:00,Manhattan,15.3,15.12,16,20,4,16,3.8,16,1.3,19,13.1,0,0,0,0,9,136.7,128,16,142202
2019-08-19 22:00:00,Manhattan,15.95,18.03,16,19,4,16,3.1,13,1.2,17.8,12.5,0,0,0,0,9,136.7,128,16,142202
2019-08-19 23:00:00,Manhattan,16.39,20.45,16,20,4,16,2.7,13,1.2,16.4,11.9,0,0,0,0,8,136.7,128,16,142202
2019-08-20 00:00:00,Manhattan,16.19,22.32,16,20,4,16,2.9,12,1.2,16,11.8,0,0,0,0,8,136.7,128,16,142202
2019-08-20 01:00:00,Manhattan,15.91,23.38,16,20,4,16,3.4,12,1.5,15.8,12.8,0,0,0,0,9,136.7,128,16,142202
2019-08-20 02:00:00,Manhattan,15.93,24.45,16,20,4,16,3.2,12,1.3,15.3,12.1,0,0,0,0,9,136.7,128,16,142202
2019-08-20 03:00:00,Manhattan,15.73,25.04,17,20,4,16,3.9,11,1.8,15,13.7,0,0,0,0,10,136.7,128,16,142202
2019-08-20 04:00:00,Manhattan,15.33,25.02,17,20,4,16,4.3,11,1.8,14.7,13.7,0,0,0,0,10,136.7,128,16,142202
2019-08-20 05:00:00,Manhattan,15.29,24.65,17,20,4,16,4.3,11,1.8,14.6,13.7,0,0,0,0,10,136.7,128,16,142202
2019-08-20 06:00:00,Manhattan,15.32,24.34,18,20,4,16,4.1,11,1.7,14.5,13.1,0,0,0,0,9,136.7,128,16,142202
2019-08-20 07:00:00,Manhattan,15.08,23.75,18,20,4,16,4,10,1.4,14.6,12.1,0,0,0,0,9,136.7,128,16,142202
2019-08-20 08:00:00,Manhattan,14.86,22.88,19,20,4,16,4.1,10,1.3,14.8,11.7,0,0,0,0,8,136.7,128,16,142202
2019-08-20 09:00:00,Manhattan,14.16,21.58,18,20,4,16,5.4,10,1.5,15.9,12.8,0,0,0,0,9,136.7,128,16,142202
2019-08-20 10:00:00,Manhattan,12.83,19.49,19,19,4,16,8.4,13,1.9,17,14.8,0,0,0,0,10,136.7,128,16,142202
2019-08-20 11:00:00,Manhattan,11.88,17.75,19,19,4,16,9,16,1.5,18,13.6,0,0,0,0,10,136.7,128,16,142202
2019-08-20 12:00:00,Manhattan,11.35,16.56,19,19,4,16,9.6,17,1.3,18.7,12.9,0,0,0,0,9,136.7,128,16,142202
2019-08-20 13:00:00,Manhattan,10.97,15.43,19,19,4,-100,11.3,20,1.5,19.2,14.2,0,0,0,0,10,134.7,127,16,142202
2019-08-20 14:00:00,Manhattan,10.84,14.37,19,19,4,16,14,20,2.2,19.7,17.1,0,0,0,0,12,134.7,127,16,142202
2019-08-20 15:00:00,Manhattan,10.86,13.33,18,19,4,16,12.8,20,1.8,20.4,16,0,0,0,0,11,134.7,127,16,142202
2019-08-20 16:00:00,Manhattan,11.05,12.63,18,19,4,16,12.3,22,1.8,20.9,16.1,0,0,0,0,11,134.7,127,16,142202
2019-08-20 17:00:00,Manhattan,11.07,12.12,18,19,4,15,11.7,21,1.7,21.5,15.6,0,0,0,0,11,134.7,127,16,142202
2019-08-20 18:00:00,Manhattan,11.06,11.96,17,19,4,15,12.7,21,2,21.9,17.2,0,0,0,0,12,134.7,127,16,142202
2019-08-20 19:00:00,Manhattan,11.64,11.98,17,19,4,15,11,22,2,21.7,17,0,0,0,0,12,134.7,127,16,142202
2019-08-20 20:00:00,Manhattan,12.73,12.52,17,19,4,15,6.5,20,1.1,20.9,12.8,0,0,0,0,9,134.7,127,16,142202
2019-08-20 21:00:00,Manhattan,13.85,13.56,17,19,4,15,5.1,17,1.2,20,12.7,0,0,0,0,9,134.7,127,16,142202
2019-08-20 22:00:00,Manhattan,16.22,15.36,17,19,4,15,2.6,14,1,18.2,11.6,0,0,0,0,8,134.7,127,16,142202
2019-08-20 23:00:00,Manhattan,18.27,18.18,17,19,4,15,1.3,13,0.9,16.4,10.3,0,0,0,0,7,134.7,127,16,142202
2019-08-21 00:00:00,Manhattan,18.03,20.63,17,19,4,15,1.5,10,1,15.8,10.6,0,0,0,0,8,134.7,127,16,142202
2019-08-21 01:00:00,Manhattan,17.8,22.5,17,19,4,15,1.6,11,1,15.3,10.5,0,0,0,0,7,134.7,127,16,142202
2019-08-21 02:00:00,Manhattan,17.31,23.89,17,19,4,15,2.2,11,1.4,15,12,0,0,0,0,9,134.7,127,16,142202
2019-08-21 03:00:00,Manhattan,16.05,23.9,18,19,4,15,2.8,11,1.1,15.2,11.1,0,0,0,0,8,134.7,127,16,142202
2019-08-21 04:00:00,Manhattan,15.76,23.67,18,19,4,15,4.2,11,2.5,15.3,16.1,0,0,0,0,11,134.7,127,16,142202
2019-08-21 05:00:00,Manhattan,34.52,24.47,18,19,4,15,0,10,0,8.2,0,0,0,0,0,0,134.7,127,16,142202
2019-08-21 06:00:00,Manhattan,28.66,24.47,18,19,4,15,0,6,0,10.1,0,0,0,0,0,0,134.7,127,16,142202
2019-08-21 07:00:00,Manhattan,25.31,26.91,19,19,4,15,0,5,0,10.4,0,0,0,0,0,0,134.7,127,16,142202
2019-08-21 08:00:00,Manhattan,22.82,27.72,19,19,4,15,0.1,5,0.3,10.8,5.4,0,0,0,0,4,134.7,127,16,142202
2019-08-21 09:00:00,Manhattan,34.76,28.97,19,19,4,15,0,6,0,6.1,0,0,0,0,0,0,134.7,127,16,142202
2019-08-21 10:00:00,Manhattan,26.88,29.42,20,19,4,15,0,6,0,8.5,0,0,0,0,0,0,134.7,127,16,142202
2019-08-21 11:00:00,Manhattan,22.52,28.03,20,19,4,15,0.2,7,0.7,10.7,7.5,0,0,0,0,5,134.7,127,16,142202
2019-08-21 12:00:00,Manhattan,19.46,25.9,20,19,4,15,0.8,8,0.8,12.1,8.7,0,0,0,0,6,134.7,127,16,142202
2019-08-21 13:00:00,Manhattan,17.1,23.87,20,19,4,-100,2.3,8,1.4,13.8,11.6,0,0,0,0,8,123.1,119,16,142202
2019-08-21 14:00:00,Manhattan,15.33,21.49,20,19,4,15,4,9,1.5,15.2,12.8,0,0,0,0,9,123.1,119,16,142202
2019-08-21 15:00:00,Manhattan,14.78,20.03,20,19,4,15,3.9,10,1.2,15.8,11.6,0,0,0,0,8,123.1,119,16,142202
2019-08-21 16:00:00,Manhattan,16.06,19.63,20,19,4,15,2.7,10,1.1,15.1,11.1,0,0,0,0,8,123.1,119,16,142202
2019-08-21 17:00:00,Manhattan,17.2,19.67,21,19,4,16,1.8,8,1,14.4,10.5,0,0,0,0,7,123.1,119,16,142202
2019-08-21 18:00:00,Manhattan,18.06,20.55,21,19,4,16,1.4,8,1.1,13.7,10.3,0,0,0,0,7,123.1,119,16,142202
2019-08-21 19:00:00,Manhattan,18.79,22.13,21,19,4,16,1.1,8,1,12.9,9.7,0,0,0,0,7,123.1,119,16,142202
2019-08-21 20:00:00,Manhattan,19.84,23.6,21,19,4,16,0.6,7,0.8,12,8.5,0,0,0,0,6,123.1,119,16,142202
2019-08-21 21:00:00,Manhattan,20.46,24.78,21,19,4,16,0.4,7,0.7,11.3,7.6,0,0,0,0,5,123.1,119,16,142202
2019-08-21 22:00:00,Manhattan,20.63,25.79,21,19,4,16,0.4,6,0.6,10.8,7.3,0,0,0,0,5,123.1,119,16,142202
2019-08-21 23:00:00,Manhattan,21.79,26.57,21,19,4,16,0.2,6,0.5,10,6.5,0,0,0,0,5,123.1,119,16,142202
2019-08-22 00:00:00,Manhattan,22.61,27.09,21,20,4,16,0.1,6,0.4,9.5,5.3,0,0,0,0,4,123.1,119,16,142202
2019-08-22 01:00:00,Manhattan,23.07,27.42,21,20,4,16,0.1,6,0.3,9.1,5,0,0,0,0,4,123.1,119,16,142202
2019-08-22 02:00:00,Manhattan,23.4,27.63,22,20,4,16,0,6,0.3,8.8,4.6,0,0,0,0,3,123.1,119,16,142202
2019-08-22 03:00:00,Manhattan,23.43,27.76,22,20,4,16,0,6,0.3,8.6,4.6,0,0,0,0,3,123.1,119,16,142202
2019-08-22 04:00:00,Manhattan,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
2019-08-22 05:00:00,Manhattan,23.44,27.89,22,20,4,16,0,6,0.2,8.3,4.2,0,0,0,0,3,123.1,119,16,142202
2019-08-22 06:00:00,Manhattan,23.32,27.93,22,20,4,16,0,6,0.2,8.1,4.2,0,0,0,0,3,123.1,119,16,142202
2019-08-22 07:00:00,Manhattan,23.13,27.96,22,20,4,16,0.1,6,0.3,8,4.5,0,0,0,0,3,123.1,119,16,142202
2019-08-22 08:00:00,Manhattan,22.42,28.01,23,20,4,16,0.1,6,0.4,8.1,5.4,0,0,0,0,4,123.1,119,16,142202
2019-08-22 09:00:00,Manhattan,21.57,28.01,23,20,4,16,0.2,7,0.6,8.2,6.1,0,0,0,0,4,123.1,119,16,142202
2019-08-22 10:00:00,Manhattan,20.46,27.7,23,20,4,16,0.4,7,0.6,8.5,6.6,0,0,0,0,5,123.1,119,16,142202
2019-08-22 11:00:00,Manhattan,18.38,26.01,23,20,4,16,1.3,7,1,10.4,8.9,0,0,0,0,6,123.1,119,16,142202
2019-08-22 12:00:00,Manhattan,16.35,23.44,23,20,4,16,2.7,8,1.2,11.9,10.2,0,0,0,0,7,123.1,119,16,142202
2019-08-22 13:00:00,Manhattan,14.97,21.34,23,20,4,-100,4,10,1.3,12.9,11,0,0,0,0,8,135.6,127,16,142202
2019-08-22 14:00:00,Manhattan,14.42,19.69,23,20,4,16,4.6,10,1.3,13.4,11.3,0,0,0,0,8,135.6,127,16,142202
2019-08-22 15:00:00,Manhattan,14.62,18.85,23,20,4,16,4.5,11,1.4,13.7,11.9,0,0,0,0,8,135.6,127,16,142202
2019-08-22 16:00:00,Manhattan,14.4,18.12,22,20,4,16,4.7,10,1.3,14.4,11.7,0,0,0,0,8,135.6,127,16,142202
2019-08-22 17:00:00,Manhattan,14.47,17.32,22,20,4,16,4.5,11,1.3,14.7,11.8,0,0,0,0,8,135.6,127,16,142202
2019-08-22 18:00:00,Manhattan,16.01,17.27,22,20,4,17,2.9,10,1.2,13.4,10.9,0,0,0,0,8,135.6,127,16,142202
2019-08-22 19:00:00,Manhattan,17.1,17.62,22,21,4,17,2,9,1.1,12.5,9.9,0,0,0,0,7,135.6,127,16,142202
2019-08-22 20:00:00,Manhattan,18.26,19.14,22,21,4,18,1.3,8,1,11.4,9,0,0,0,0,6,135.6,127,16,142202
2019-08-22 21:00:00,Manhattan,19.37,21.11,22,21,4,18,0.8,8,0.8,10.4,8.2,0,0,0,0,6,135.6,127,16,142202
2019-08-22 22:00:00,Manhattan,20.19,22.84,22,21,4,17,0.5,7,0.6,9.5,7,0,0,0,0,5,135.6,127,16,142202
2019-08-22 23:00:00,Manhattan,20.99,24.06,22,21,4,17,0.3,7,0.6,9,6.5,0,0,0,0,5,135.6,127,16,142202
2019-08-23 00:00:00,Manhattan,22.38,24.81,22,21,4,17,0.1,7,0.4,8.2,5.4,0,0,0,0,4,135.6,127,16,142202
2019-08-23 01:00:00,Manhattan,23.34,25.28,22,21,4,17,0,6,0.3,7.8,4.3,0,0,0,0,3,135.6,127,16,142202
2019-08-23 02:00:00,Manhattan,23.43,25.58,22,21,4,18,0,6,0.3,7.7,4.4,0,0,0,0,3,135.6,127,16,142202
2019-08-23 03:00:00,Manhattan,23.94,25.77,22,21,4,18,0,6,0.2,7.5,3.6,0,0,0,0,3,135.6,127,16,142202
2019-08-23 04:00:00,Manhattan,24.95,25.89,22,21,4,18,0,6,0,7,0.9,0,0,0,0,1,135.6,127,16,142202
2019-08-23 05:00:00,Manhattan,25.49,25.97,22,21,4,18,0,5,0,6.8,0,0,0,0,0,0,135.6,127,16,142202
2019-08-23 06:00:00,Manhattan,25.32,26.02,22,21,4,18,0,5,0,6.7,0,0,0,0,0,0,135.6,127,16,142202
2019-08-23 07:00:00,Manhattan,24.9,26.06,22,21,4,18,0,5,0,6.8,1.2,0,0,0,0,1,135.6,127,16,142202
2019-08-23 08:00:00,Manhattan,24.1,26.18,22,21,4,18,0,5,0.2,6.9,3.2,0,0,0,0,2,135.6,127,16,142202
2019-08-23 09:00:00,Manhattan,22.64,26.35,23,21,4,18,0.1,5,0.4,7.3,5.2,0,0,0,0,4,135.6,127,16,142202
2019-08-23 10:00:00,Manhattan,20.77,25.65,22,21,4,17,0.4,7,0.7,8.5,7,0,0,0,0,5,135.6,127,16,142202
2019-08-23 11:00:00,Manhattan,18.7,24,22,21,4,17,1.3,7,1.1,9.7,8.9,0,0,0,0,6,135.6,127,16,142202
2019-08-23 12:00:00,Manhattan,16.59,21.98,22,21,4,17,2.8,9,1.4,11,10.7,0,0,0,0,8,135.6,127,16,142202
2019-08-23 13:00:00,Manhattan,14.96,20.13,22,20,4,-100,4.9,11,1.9,12.4,12.8,0,0,0,0,9,145.5,134,16,142202
2019-08-23 14:00:00,Manhattan,13.89,18.66,22,20,4,17,5.9,11,1.6,13.3,12.4,0,0,0,0,9,145.5,134,16,142202
2019-08-23 15:00:00,Manhattan,13.08,17.52,22,21,4,17,7.6,12,1.9,14,13.5,0,0,0,0,10,145.5,134,16,142202
2019-08-23 16:00:00,Manhattan,12.72,16.4,22,20,4,17,8,11,1.9,15,14,0,0,0,0,10,145.5,134,16,142202
2019-08-23 17:00:00,Manhattan,13.56,15.96,21,20,4,17,5.7,12,1.4,14.9,12.1,0,0,0,0,9,145.5,134,16,142202
